Country Name,alphaCode3,SeriesName,SeriesCode,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018
Solomon Islands,SLB,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,940.79859089444,..,..,..,..,..,..,..,..
Somalia,SOM,"Population, total",SP.POP.TOTL,2755947,2814096,2874190,2936443,3001126,3068437,3143836,3228495,3313786,3387632,3444553,3470324,3475022,3506008,3627504,3880320,4289469,4827362,5417740,5953615,6359126,6604872,6716448,6740220,6747932,6791716,6887372,7018109,7165295,7298417,7397347,7455936,7488544,7519811,7583954,7704894,7892389,8137475,8422372,8720231,9011479,9290823,9564167,9836397,10116228,10409925,10718317,11038596,11369276,11707990,12053223,12404725,12763776,13132349,13513125,13908129,14317996,14742523,..
Somalia,SOM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,17456855,17920673,18401608,18899275,19412975,19942303,20486439,21045785,21622590,22219897,22839451,23482813,24148137,24829693,25519604,26212405,26904349,27597297,28298150,29017049,29760471,30532954,31330259,32139708,32943584,33730148,34490419,35230249,35970537,36740883,37560525,38437855,39360225,40300161,41218901,42088165,42898520,43657024,44372112,45058775,45728315,46385006,47026173,47648727,48247395,48820586,49364582,49887181,50412129,50970818,51584663,52263516,52998213,53767396,54539571,55291225,56015473,56717156,..
South Africa,ZAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,2161.92157217281,2303.49032722483,2411.22594628939,2529.89819121018,2642.48930992788,2770.92748090653,2839.1186281758,2980.30083238657,3192.95046164067,3376.92908153235,3534.31246776843,3609.00304079835,3654.4202579563,3900.00067995031,3989.45773970514,4084.43863787216,4064.60368758677,4152.28718992991,4177.0634636081,4152.97709496872,4051.05852030505,3927.21332258644,3956.75838615136,4003.84280017558,4093.12214015508,4633.81953503291,4744.59734131213,4535.28107925086,4399.49821094781,4503.77408395652,4226.64599849356,4444.52496697956,4470.82248388294,4498.97864952087,4547.65127153533,4638.22422318901,4777.05886007069,4606.6294879155,4385.25432336597,4510.21653470916,4543.6284845436,4352.39203253891,4279.24759458316,4198.40119387811,..,..,..,..
South Africa,ZAF,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,4376.03899680201,4414.50325300114,4598.25563011974,4821.88461110191,5060.59869572006,5227.10777189041,5319.94617231344,5562.70687824587,5628.58948641985,5727.26530981856,5863.88980181537,5968.1801102946,5891.55223646671,5985.53013556326,6165.18113512785,6079.25375493515,6056.91745668009,5889.97964400389,5918.62323744017,5993.54087254692,6219.56818489275,6390.02132878142,6211.67900161143,5944.52476634125,6094.82872067351,5854.39214549063,5730.34561335359,5768.10113809196,5898.87842502102,5910.12315076729,5747.74562608233,5612.92777705966,5381.22002600915,5328.32046920626,5389.71669028663,5435.293726753,5548.96458176332,5594.45420308362,5521.7805851594,5565.75210051957,5714.73978382862,5744.020080669,5909.38731715237,5990.28864866236,6229.97188547019,6479.32391429834,6765.54791637967,6954.80177408432,7115.02162444426,6989.01568445303,7121.2131508683,7225.1320535959,7272.28650344639,7354.5285260531,7381.43628301049,7386.86536279572,7310.37773616466,7294.9230038372,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,2955152,3011110,3069913,3131557,3196113,3263638,3334191,3407800,3484537,3564465,3647709,3734418,3824762,3918922,4017075,4119438,4224529,4332287,4445826,4569423,4705224,4853927,5011726,5170558,5319609,5450424,5565545,5666078,5741235,5777498,5768481,5705378,5599814,5490915,5431738,5459519,5591114,5814006,6099923,6405864,6700656,6974442,7237276,7501642,7787655,8108877,8468152,8856800,9263136,9670667,10067192,10448857,10818258,11177490,11530971,11882136,12230730,12575714,..
South Sudan,SSD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.7308196938916,39.8121581857823,39.892564121443,..,..,..,..
South Sudan,SSD,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Population, total",SP.POP.TOTL,30455000,30739250,31023366,31296651,31609195,31954292,32283194,32682947,33113134,33441054,33814531,34224490,34604469,34988947,35373335,35757900,36137812,36511638,36864898,37191330,37491165,37758631,37986012,38171525,38330364,38469512,38584624,38684815,38766939,38827764,38867322,38966376,39157685,39361262,39549108,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46483569,46593171,..
Spain,ESP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,494.795600065671,550.436331400408,613.247447101646,663.93685381864,745.384373123074,822.95674083469,925.930687031773,1033.0769743622,1154.52678082358,1293.58960994471,1415.84101817056,1534.98269806212,1703.50829541699,1873.67742161546,2024.09526837094,2054.34323604015,2256.14101927366,2294.47388802442,2399.03010175154,2528.94962347407,2644.22297893384,2671.28328884593,2658.24167064445,2792.15986262011,2903.33793855962,2975.08322954552,3004.27963221826,3094.08226457849,3217.94815938395,3442.94871061852,3536.74997212311,3607.70013613788,3690.59100403918,3638.52663057399,3756.03920068185,3917.32464338354,4008.93941647114,4324.42064558926,4479.04731533989,4820.67503365883,5167.80967319354,5422.51568968264,5576.5462645648,5676.14049089491,5892.30741093794,6111.21922344445,6105.07584928721,6054.37443809592,6025.77275684571,5652.59593296768,5706.56306279914,5599.37737439498,5573.40118151359,5409.41133797704,5355.98700558221,..,..,..,..
Spain,ESP,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,13421.3880909879,13909.8429112513,14903.2507414466,15942.8619486566,16742.243458189,16563.8800924671,16854.0930423435,17119.529797349,17186.9158871598,17104.5718072212,17284.8141226683,17026.2181586205,17118.4939704275,17284.0308031115,17531.0253538675,18043.4511067881,18591.6245296793,19576.1592387165,20484.3671427879,21535.4031369272,22313.0788345134,22833.0345464383,22902.4809740634,22673.2579658458,22689.031298133,23625.645111351,24081.0976807477,24878.7537436536,25825.0679241019,26878.7273759352,28232.3310370106,28961.1576564538,29359.0614529846,29840.7673236077,30225.807435619,30661.7163788407,31312.5710082898,31675.9412628511,31442.9518573157,30304.2511717694,30305.6920474005,29801.5309967136,29210.9206608155,28859.3574683511,29400.426458747,30513.1112325787,31567.183068659,32367.7949393538,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,9874481,10111646,10352188,10597520,10849979,11110828,11380683,11657660,11937611,12214968,12485756,12747842,13002275,13252087,13501986,13755161,14012817,14273272,14533376,14788607,15035856,15273391,15502515,15726802,15951422,16179796,16412711,16647945,16882189,17110713,17329713,17539633,17740637,17928576,18098348,18247121,18372120,18476505,18570701,18669103,18781938,18913054,19059300,19215307,19372538,19524558,19670151,19810789,19945832,20075086,20198353,20315017,20425000,20585000,20778000,20966000,21203000,21444000,..
Sri Lanka,LKA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,57.6568175225266,64.219530812877,66.4800947956348,67.0271765946136,70.9551854754735,72.5764134363562,74.5449256484428,81.0548079124905,89.1226604371865,94.773453536666,100.501584749582,109.853143183542,115.153735641868,118.233973121644,128.122752598364,136.662371012321,137.254177617718,141.154680829601,138.334387351363,151.416240996028,157.642979188903,166.059426163784,182.501945497512,199.631480177086,215.705261120371,204.440206138432,229.751243538754,249.102066744815,262.947823470683,294.751265817191,290.804435920291,303.159087689474,326.406442530426,354.625707793166,400.5212307495,403.606459350515,420.982728148788,427.207047567632,426.150104662067,461.126706717127,504.208290842188,524.308445532436,525.722613553558,531.090576571374,..,..,..,..
Sri Lanka,LKA,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,572.556291614529,595.872488676928,588.054910307617,602.63760035791,600.219268540146,619.700753740729,643.091924092294,656.05078353598,697.062333491064,671.734574546941,654.432958984232,644.874827073532,672.454823321206,676.783049600842,699.254848377268,682.593654413349,705.908196174545,772.419365241105,872.053481271398,917.863876755238,940.840881431133,980.76117308886,997.682959090918,1006.7508915492,1071.04379868942,1101.97649439362,1104.98121097242,1118.82178697354,1123.52854186129,1181.18015229229,1219.4655979289,1266.02088339623,1342.23371018043,1395.74744429211,1451.48996150129,1494.64579092859,1585.24656900162,1643.75144494784,1701.52496155712,1791.36920873873,1752.78613882179,1813.16607265597,1916.19395097285,2003.01880118305,2107.11138148731,2248.88073085982,2391.55144187154,2487.0699018347,2586.51391948449,2777.88048222752,2997.45135792696,3228.70898120703,3292.13464866675,3424.7293747111,3553.6889551206,3661.66750417904,3737.23029275889,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,51195,51193,50966,50525,49930,49214,48358,47380,46402,45534,44885,44495,44326,44316,44331,44276,44148,43942,43703,43457,43210,42976,42762,42542,42294,42013,41697,41351,41047,40852,40834,41013,41361,41846,42373,42891,43373,43846,44317,44824,45374,45990,46641,47306,47971,48611,49210,49783,50332,50886,51445,52006,52591,53169,53739,54288,54821,55345,..
St. Kitts and Nevis,KNA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14337.6538076263,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,89897,90914,92084,93399,94814,96302,97881,99527,101179,102749,104160,105390,106455,107466,108532,109769,111208,112831,114546,116290,117987,119594,121154,122740,124468,126418,128619,131034,133533,135956,138185,140156,141925,143565,145247,147044,149004,151086,153183,155172,156949,158464,159763,160973,162251,163714,165407,167288,169220,171022,172580,173832,174835,175660,176421,177206,178015,178844,..
St. Lucia,LCA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7778.92657404188,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,4279,4453,4566,4656,4748,4841,4936,5033,5161,5303,5450,5601,5756,5915,6078,6291,6530,6778,7035,7303,7580,7868,8670,10547,12790,15392,18337,21628,24873,27676,30036,31821,32892,33238,33098,32712,32102,31304,30358,29305,28384,27782,27450,27363,27514,27906,28414,28905,29376,29820,30235,30615,30959,31264,31530,31754,31949,32125,..
St. Martin (French part),MAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,80949,82142,83206,84167,85069,85970,86857,87736,88613,89516,90452,91440,92463,93517,94568,95611,96641,97649,98633,99590,100505,101379,102204,102984,103742,104477,105198,105896,106536,107084,107505,107814,108003,108092,108129,108122,108075,108004,107922,107880,107898,107988,108146,108350,108559,108744,108907,109047,109165,109253,109315,109341,109328,109320,109357,109455,109643,109897,..
St. Vincent and the Grenadines,VCT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6119.44414798552,..,..,..,..,..,..,..,..
Sudan,SDN,"Population, total",SP.POP.TOTL,7544491,7769482,8004121,8248812,8503994,8770097,9047798,9337657,9639840,9954410,10281700,10621472,10974622,11343926,11732958,12144135,12578407,13034625,13510421,14002303,14507468,15027270,15562194,16107730,16658054,17210187,17757169,18302587,18866319,19475609,20147590,20893625,21701476,22535937,23347885,24102986,24786190,25410451,26003542,26607042,27250535,27945005,28679565,29435944,30186341,30911914,31607064,32282526,32955496,33650619,34385963,35167314,35990192,36849918,37737913,38647803,39578828,40533330,..
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,26.0796576223393,27.4051736897851,32.3004555482578,37.2355297088838,38.4113272657434,39.0361338899938,39.9708993342445,41.6285421399186,40.8479493247374,36.7165891983247,33.9648178062983,35.0139372073626,32.9072497598408,43.9343146793232,46.8004339886311,51.6854816776262,52.2053744298076,45.8525450989899,42.9040014387009,49.7458499272477,47.5901553890109,47.2387491981724,44.8547710236343,45.9791585095568,45.1488370724433,45.474146884715,42.5271251240961,41.1928938789824,60.7302587316091,62.405344106087,52.2182132040014,60.9457624829787,64.2277024168921,64.5265663496728,75.8794400915482,84.2570358321467,90.5462229163681,98.4231778135704,112.821605577893,131.055268893964,141.645344136725,156.942337738062,158.658669826765,190.220886811296,..,..,..,..
Sudan,SDN,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,951.385071084494,979.012743395435,890.845446398031,815.914095648924,803.402683309601,805.688898127819,843.2538082665,827.125792494199,744.110206363729,681.038298544351,699.58278901606,783.954887795128,750.393668245178,788.459139091317,701.24536920081,684.710676359697,733.678545537548,768.372436681448,773.075233704806,804.926250848482,853.321288592763,927.355991483653,937.603713807525,930.046693784931,942.833174251336,966.714463417571,1006.30754846012,1040.12995863631,1044.06122448969,1104.0086082455,1195.63647350437,1288.23657605381,1355.53141935034,1362.11844791692,1361.1324629352,1529.38876285604,1659.49240341991,1186.05328189899,1667.06526926855,1725.72664896288,1765.69389550479,1809.33403270308,..
Suriname,SUR,"Population, total",SP.POP.TOTL,289966,298188,306328,314528,322997,331793,341133,350751,359733,366848,371273,372623,371324,368344,365099,362654,361364,361043,361457,362125,362777,363325,364032,365300,367660,371470,376867,383654,391391,399492,407472,415216,422763,430039,437037,443724,450036,455954,461560,467003,472390,477740,483044,488332,493630,498946,504307,509705,515148,520619,526103,531589,537077,542540,547928,553208,558368,563402,..
Suriname,SUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2258.72689938398,2352.74417046929,2540.1412707745,2475.77467788308,2593.03526933128,2767.83459532695,2768.15511186638,2776.11559627628,3043.78547524207,3040.6112723508,2997.51189405877,3339.04576656026,3340.30315950972,3662.40277214583,3631.86404053087,..,..,..,..
Suriname,SUR,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8105.06316756097,..,..,..,..,..,..,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,7484656,7519998,7561588,7604328,7661354,7733853,7807797,7867931,7912273,7968072,8042801,8098334,8122300,8136312,8159955,8192437,8222286,8251540,8275599,8293678,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,..
Sweden,SWE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4002.3215495809,4355.45328602481,4613.97791046008,4728.75446719289,5189.29160563524,5521.18071031348,5632.19048855906,6017.97346723046,6512.91986512599,7017.88337253981,7315.98357338445,7674.29449069401,8131.93307314431,8745.48566967442,8786.44551348629,9051.51910231351,9751.54598125144,9828.34719337239,10143.434934438,10694.2902774861,10703.4075199286,11112.30895536,11440.2391852366,12609.0267621704,13692.9841344288,14950.3268471661,14858.3680741865,15746.2593792377,15895.8305996724,15680.8624174081,15836.0337592675,15932.9262101278,15544.4114587485,15506.8020972727,15290.6160012619,15475.0134786249,15434.2303889222,15410.6991336936,15522.1334962683,15470.8680660845,15681.6152732118,16020.9803101633,15709.4296690248,15360.1788925021,15420.9731416948,15430.9639482359,15262.5872679989,15257.9357531603,14869.3489776224,14143.0110076717,14934.3269646836,14030.1631469203,14289.5950931227,13870.3899085651,13480.148224391,..,..,..,..
